id,name,type,notes,general_notes,life_threatening,definitions
D_384,atelectasis,Diagnosis,,,,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_385,airway_disease,Diagnosis,"asthma, copd",,,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_386,vascular,Diagnosis,pe,,yes,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_387,parenchymal_disease,Diagnosis,,,,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_389,pulmonary_arterial_hypertension,Diagnosis,,,,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_390,high_altitude,Diagnosis,,,,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_391,drugs,Diagnosis,,,yes,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_392,coma,Diagnosis,,,,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_395,neuromuscular_weakness,Diagnosis,,,,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_396,pleural_abnormalities,Diagnosis,,,,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_397,chest_wall_abnormalities,Diagnosis,,,,"(alveolar-arterial gradient=pao2-pao2),(pao2=fio2(pb-ph2o)-(paco2/0.8))"
D_398,primary_lung_cancer,Diagnosis,,,,
D_399,metastases,Diagnosis,"cannonball lessions, e.g. melanoma,head and neck,sarcoma,colon,kidney,breast,testicle",,,
D_400,fungal,Diagnosis,,,,
D_402,septic_embolism,Diagnosis,,,,
D_403,parasitic,Diagnosis,,,,
D_404,rheumatoid_arthritis,Diagnosis,,,,
D_407,pneumoconiosis,Diagnosis,,,,
D_409,malignant_neoplasm,Diagnosis,,,,
D_410,benign_neoplasm,Diagnosis,"hamartoma,lipoma,fibroma",,,
D_411,granuloma,Diagnosis,,,,
D_412,abscess,Diagnosis,,,,
D_414,bronchogenic_cyst,Diagnosis,,,,
D_415,rounded_atelectasis,Diagnosis,,,,
D_416,scar,Diagnosis,,,,
D_419,thyroid,Diagnosis,,,,
D_420,thymoma,Diagnosis,,,,
D_421,teratoma,Diagnosis,,,,
D_422,terrible_lymphoma,Diagnosis,,,,
D_423,aneurysm,Diagnosis,,,,
D_424,lymphadenopathy,Diagnosis,,,,
D_425,cystic,Diagnosis,"bronchial,pericardial, esophageal",,,
D_426,neurogenic_tumor,Diagnosis,,,,
D_427,esophageal_lesion,Diagnosis,,,,
D_428,diaphragmatic_hernia,Diagnosis,,,,
D_429,infectious,Diagnosis,,,,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_430,neoplastic,Diagnosis,,,,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_431,inflammatory,Diagnosis,"ra,sle",,,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_432,pulmonary_embolus,Diagnosis,,,yes,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_433,chylothorax,Diagnosis,,,,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_435,ruptured_esophagus,Diagnosis,,,yes,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_437,congestive_heart_failure,Diagnosis,,,,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_438,renal_failure_with_hypervolemia,Diagnosis,,,,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_439,early_pulmonary_embolous,Diagnosis,,,,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_440,cirrhosis,Diagnosis,,,,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_441,nephrotic_syndrome,Diagnosis,,,,"(light's criteria: (pleural fluid protein/serum protein >0.5),(pleural fluid lactate dehydrogenase ldh/serum ldh>0.6), pleural fluid ldh>2/3 serum ldh upper limit of normal)"
D_442,idiopathic,Diagnosis,,,,
D_443,"associated_with:_connective_tissue_disease,portal_hypertension,congenital_heart_disease,_hiv",Diagnosis,,,,
D_446,valvular_dysfunction,Diagnosis,,,,
D_449,sleep-disordered_breathing,Diagnosis,,,,
D_450,chronic_thromboembolic_disease,Diagnosis,,,,
D_451,hematologic_disorders,Diagnosis,,,,
D_452,metabolic_disorders,Diagnosis,,,,
D_453,acute_bleed,Diagnosis,,,,
D_454,chronic_bleed,Diagnosis,,,,
D_455,iron_deficiency,Diagnosis,,,,
D_456,b12/folate_deficiency,Diagnosis,,,,
D_457,aplastic_anemia,Diagnosis,,,,
D_458,anemia_of_chronic_disease,Diagnosis,,,,
D_459,marrow_infiltration,Diagnosis,,,,
D_460,rbc_metabolism_disorder,Diagnosis,,,,
D_461,hemoglobinopathy,Diagnosis,,,,
D_462,thalassemia,Diagnosis,,,,
D_463,rbc_membrane_disorder,Diagnosis,,,,
D_464,immune,Diagnosis,,,,
D_465,non-immune,Diagnosis,,,,
D_468,lead_poisoning,Diagnosis,,,,
D_470,bleeding,Diagnosis,,,,
D_471,hemolysis,Diagnosis,,,,
D_472,marrow_failure,Diagnosis,,,,
D_474,b12_deficiency,Diagnosis,,,,
D_475,folate_deficiency,Diagnosis,,,,
D_477,reticulocytosis,Diagnosis,,,,
D_478,liver_disease,Diagnosis,,,,
D_480,myelodysplasia,Diagnosis,,,,
D_482,dietary_deficiency,Diagnosis,,,,
D_483,malabsorption,Diagnosis,,,,
D_484,increased_requirement,Diagnosis,e.g. pregnancy,,,
D_485,pernicious_anemia,Diagnosis,,,,
D_486,small_bowel_disorder,Diagnosis,,,,
D_487,pancreatic_disease,Diagnosis,,,,
D_488,parasites,Diagnosis,,,,
D_490,multiple_myeloma,Diagnosis,,,,
D_491,myelodysplastic_syndromes,Diagnosis,,,,
D_492,rule_out_b12_deficiency/folate_deficiency,Diagnosis,,,,
D_494,marrow_aplasia,Diagnosis,,,,
D_496,primary_hypersplenism,Diagnosis,,,,
D_497,secondary,Diagnosis,"e.g. ra, sle, prv, chronic",,,
D_500,microangiopathic_hemolytic_anemias,Diagnosis,maha,,,
D_502,renal_failure,Diagnosis,,,,
D_503,inflammation,Diagnosis,,,,
D_504,cancer,Diagnosis,,,,
D_507,early_iron_deficiency,Diagnosis,,,,
D_509,anemia_secondary_to_ninflammation,Diagnosis,,,,
D_510,β-thalassemia_minor,Diagnosis,,,,
D_511,β-thalassemia_major,Diagnosis,,,,
D_512,α-thalassemia_2-3_digene_deletion,Diagnosis,,,,
D_513,other,Diagnosis,"hgbe,hgbc,etc.",,,
D_514,decreased_production,Diagnosis,,,,
D_515,increased_destruction,Diagnosis,,,,
D_516,abnormal_sequestration,Diagnosis,,,,
D_517,congenital,Diagnosis,rare,,,
D_519,renal_disease,Diagnosis,,,,
D_520,connective_tissue_disorders,Diagnosis,,,,
D_521,hereditary_ii_telangiectasia,Diagnosis,,,,
D_522,steroids,Diagnosis,,,,
D_523,vasculitis,Diagnosis,,,,
D_524,factor_viii_deficiency,Diagnosis,,,,
D_525,factor_ix_deficiency,Diagnosis,,,,
D_526,von_willebrands_disease,Diagnosis,,,,
D_527,other_deficiencies,Diagnosis,,,,
D_528,anticoagulation,Diagnosis,latrogenic,,,
D_530,vitamin_k_deficiency,Diagnosis,,,,
D_531,diseeminated_intravascular_coagulation,Diagnosis,,,,
D_532,factor_x_congenital_deficiency,Diagnosis,,"(pt more sensitive to vitamin k deficiency, therefore pt used for monitoring coumadin therapy (ptt only affected in very severe cases)),(ptt more sensitive to heparin; therefore ptt used for monitoring heparin therapy(pt only affected in very severe cases))",,
D_533,factor_v_congenital_deficiency,Diagnosis,,"(pt more sensitive to vitamin k deficiency, therefore pt used for monitoring coumadin therapy (ptt only affected in very severe cases)),(ptt more sensitive to heparin; therefore ptt used for monitoring heparin therapy(pt only affected in very severe cases))",,
D_534,factor_ii_congenital_deficiency,Diagnosis,,"(pt more sensitive to vitamin k deficiency, therefore pt used for monitoring coumadin therapy (ptt only affected in very severe cases)),(ptt more sensitive to heparin; therefore ptt used for monitoring heparin therapy(pt only affected in very severe cases))",,
D_535,fibrinogen_congenital_deficiency,Diagnosis,,"(pt more sensitive to vitamin k deficiency, therefore pt used for monitoring coumadin therapy (ptt only affected in very severe cases)),(ptt more sensitive to heparin; therefore ptt used for monitoring heparin therapy(pt only affected in very severe cases))",,
D_536,disseminated_intravascular_coagulation,Diagnosis,,"(pt more sensitive to vitamin k deficiency, therefore pt used for monitoring coumadin therapy (ptt only affected in very severe cases)),(ptt more sensitive to heparin; therefore ptt used for monitoring heparin therapy(pt only affected in very severe cases))",,
D_538,coumadin,Diagnosis,,"(pt more sensitive to vitamin k deficiency, therefore pt used for monitoring coumadin therapy (ptt only affected in very severe cases)),(ptt more sensitive to heparin; therefore ptt used for monitoring heparin therapy(pt only affected in very severe cases))",,
D_540,heparin,Diagnosis,,"(pt more sensitive to vitamin k deficiency, therefore pt used for monitoring coumadin therapy (ptt only affected in very severe cases)),(ptt more sensitive to heparin; therefore ptt used for monitoring heparin therapy(pt only affected in very severe cases))",,
D_541,autoantibodies_to_a_clotting_factor_in_the_common_pathway,Diagnosis,rare,"(pt more sensitive to vitamin k deficiency, therefore pt used for monitoring coumadin therapy (ptt only affected in very severe cases)),(ptt more sensitive to heparin; therefore ptt used for monitoring heparin therapy(pt only affected in very severe cases))",,
D_542,congenital_clotting_factor_deficiency-extrinsic_factor,Diagnosis,factor vii deficiency,,,
D_543,antibiotics_and_poor_nutrition,Diagnosis,,,,
D_544,fat_malabsorption,Diagnosis,,,,
D_545,hemorrhagic_disease_of_the_newborn,Diagnosis,,,,
D_546,coumadin_(warfarin)_use,Diagnosis,,,,
D_549,factor_xi_deficiency,Diagnosis,,,,
D_550,von_willebrands_disease_with_a_low_factor_viii,Diagnosis,,,,
D_551,factor_viii_inhibitor,Diagnosis,,,,
D_552,other_factors,Diagnosis,rare,,,
D_554,factor_xii,Diagnosis,,,,
D_555,prekallikrein_(fletcher_factor),Diagnosis,,,,
D_556,high_molecular_weight_kininogen_(fitzgerald_factor),Diagnosis,,,,
D_557,antiphospholipid_antibodies,Diagnosis,apla,,,
D_559,thrombus,Diagnosis,"e.g. hepatic, portal, splenic",,,
D_560,bacterial,Diagnosis,,,,
D_561,viral,Diagnosis,ebv,,,
D_564,amyloidosis,Diagnosis,,,,
D_565,gauchers_disease,Diagnosis,,,,
D_566,glycogen_storage_disease,Diagnosis,,,,
D_567,lymphoma,Diagnosis,,,,
D_568,leukemia,Diagnosis,,,,
D_569,myeloproliferative_disorders,Diagnosis,"e.g. polycythemia vera, essential thrombocytosis , myelofibrosis",,,
D_570,systemic_lupus_erythematosus,Diagnosis,,,,
D_572,feltys_disease,Diagnosis,,,,
D_573,serum_sickness,Diagnosis,,,,
D_574,sickle_cell_disease,Diagnosis,children,,,
D_575,talassemia,Diagnosis,,,,
D_576,congenital_spherocytosis,Diagnosis,,,,
D_577,acquired_causes,Diagnosis,,,,
D_579,cns_infection,Diagnosis,,,,
D_580,aphthous_ulceration,Diagnosis,,,,
D_581,perirectal_infection,Diagnosis,,,,
D_582,abscess_formation,Diagnosis,,,,
D_583,soft_tissue_and_visceral_infection,Diagnosis,,,,
D_584,periodontal_disease,Diagnosis,,,,
D_585,bacteremia/septic_shock,Diagnosis,,,,
D_586,encapsulated_bacteria,Diagnosis,,,,
D_587,encapsulated_bacteriemia,Diagnosis,"streptococcus pneumoniae, haemophilus influenzae, neisseria spp",,,
D_588,recurrent_sinusitis,Diagnosis,,,,
D_591,chronic_diarrhea,Diagnosis,giardia infection,,,
D_595,pseudotumor,Diagnosis,,,,
D_596,ebv,Diagnosis,,,,
D_597,cmv,Diagnosis,,,,
D_598,hiv,Diagnosis,,,,
D_600,hepatitis,Diagnosis,,,,
D_601,acne,Diagnosis,,,,
D_602,allergy,Diagnosis,,,,
D_603,insect_bites,Diagnosis,,,,
D_604,young_age,Diagnosis,,,,
D_605,acute_lymphoblastic_leukemia,Diagnosis,"pancytopenia, wbc differential includes blasts",,,
D_606,chronic_lymphocytic_leukemia,Diagnosis,cbc with lymphocytes,,,
D_607,non-hodgkins_lymphoma,Diagnosis,,,,
D_608,hodgkins_lymphoma,Diagnosis,,,,
D_615,nasopharyngeal_carcinoma,Diagnosis,"e.g. pharyngitis, cellulitis, lymphadenitis",,,
D_616,head-neck_carcinoma,Diagnosis,"e.g. pharyngitis, cellulitis, lymphadenitis",,,
D_617,thyroid_carcinoma,Diagnosis,"e.g. pharyngitis, cellulitis, lymphadenitis",,,
D_618,breast_carcinoma,Diagnosis,"e.g. pharyngitis, cellulitis, lymphadenitis",,,
D_619,gi_tract_carcinoma,Diagnosis,"e.g. pharyngitis, cellulitis, lymphadenitis",,,
D_620,melanoma,Diagnosis,"e.g. pharyngitis, cellulitis, lymphadenitis",,,
D_624,corticosterioids,Diagnosis,,,,
D_625,lithium,Diagnosis,,,,
D_626,epinephrine,Diagnosis,,,,
D_627,solid_tumour,Diagnosis,"e.g. lung, bladder, colon",,,
D_629,tissue_necrosis,Diagnosis,,,,
D_630,physical_stimuli,Diagnosis,,,,
D_631,emotional_stimuli,Diagnosis,,,,
D_633,asplenia,Diagnosis,,,,
D_634,chronic_myelogenous_leukemia,Diagnosis,,,,
D_635,polycythemia_vera,Diagnosis,,,,
D_636,acute_leukemia,Diagnosis,,,,
D_637,congenital_isolated_neutophil_decrease,Diagnosis,,,,
D_638,anticonvulsants,Diagnosis,,,,
D_639,antibiotics,Diagnosis,,,,
D_640,antithyroid,Diagnosis,,,,
D_641,anthypertensive,Diagnosis,,,,
D_642,antirheumatic,Diagnosis,,,,
D_643,antistroke,Diagnosis,,,,
D_644,antipsychotic,Diagnosis,,,,
D_645,antineoplastic,Diagnosis,,,,
D_646,epstein-barr_virus,Diagnosis,,,,
D_647,cytomegalovirus,Diagnosis,,,,
D_648,childhood_viruses,Diagnosis,,,,
D_650,influenza,Diagnosis,,,,
D_651,covid-19,Diagnosis,,,,
D_653,gram_positive_bacteria,Diagnosis,,,,
D_654,gram_negative_bacteria,Diagnosis,,,,
D_657,splenomegaly,Diagnosis,,,,
D_658,hematologic_and_non-hematologic_malignancies,Diagnosis,,,,
D_659,infection,Diagnosis,,,,
D_660,primary_myelofibrosis,Diagnosis,,,,
D_661,chemotherapy,Diagnosis,,,,
D_662,radiation,Diagnosis,,,,
D_664,toxins,Diagnosis,,,,
D_667,b12/folate/combined_defiencies,Diagnosis,,,,
D_669,diarhea,Diagnosis,,,,
D_673,congenital_hemoglobinophathy,Diagnosis,,,,
D_674,familial_polycythemia,Diagnosis,,,,
D_675,carboxyhemoglobin,Diagnosis,,,,
D_676,cyanotic_heart_disease,Diagnosis,,,,
D_677,sleep_apnea,Diagnosis,,,,
D_678,chronic_pulmonary_disease,Diagnosis,,,,
D_679,erythropoietin_secreting_tumor,Diagnosis,o2 saturation >= 90% abnormal abdominal ultrasound,,,
D_680,stop,Diagnosis,,"well’s criteria for dvt: {
        1: active cancer (1)
        2: paralysis, paresis, recent immobilization of lower extremity (1)
        3: recently bedridden for >3 days, or major surgery in last 4 weeks (1)
        4: localized tenderness along distribution of the deep venous system (1)
        5: entire leg swollen (1)
        6: calf swelling by >3 cm compared to asymptomatic leg (1)
        7: pitting edema (greater in symptomatic leg) (1)
        8: collateral, non varicose superficial veins (1)
        9: alternative diagnosis as or more likely than dvt (-2)
}",,
D_681,treat,Diagnosis,,"well’s criteria for dvt: {
        1: active cancer (1)
        2: paralysis, paresis, recent immobilization of lower extremity (1)
        3: recently bedridden for >3 days, or major surgery in last 4 weeks (1)
        4: localized tenderness along distribution of the deep venous system (1)
        5: entire leg swollen (1)
        6: calf swelling by >3 cm compared to asymptomatic leg (1)
        7: pitting edema (greater in symptomatic leg) (1)
        8: collateral, non varicose superficial veins (1)
        9: alternative diagnosis as or more likely than dvt (-2)
}",,
D_692,repeat_u/s_in_1_week,Diagnosis,,"well’s criteria for dvt: {
        1: active cancer (1)
        2: paralysis, paresis, recent immobilization of lower extremity (1)
        3: recently bedridden for >3 days, or major surgery in last 4 weeks (1)
        4: localized tenderness along distribution of the deep venous system (1)
        5: entire leg swollen (1)
        6: calf swelling by >3 cm compared to asymptomatic leg (1)
        7: pitting edema (greater in symptomatic leg) (1)
        8: collateral, non varicose superficial veins (1)
        9: alternative diagnosis as or more likely than dvt (-2)
}",,
D_703,toxic_damage,Diagnosis,e.g. chemotherapy,,,
D_704,displacement,Diagnosis,"e.g. leukemia, tomour",,,
D_707,folate_antagonist_(methotrexate),Diagnosis,,,,
D_709,hellp_syndrome,Diagnosis,,,,
D_710,ttp/hus,Diagnosis,,,,
D_711,dic,Diagnosis,,,,
D_714,foreign_surface,Diagnosis,e.g. prosthetic heart valve,,,
D_715,itp,Diagnosis,,,,
D_716,sle,Diagnosis,,,,
D_717,cll,Diagnosis,,,,
D_718,apla,Diagnosis,,,,
D_719,anti-hla_antibodies,Diagnosis,,,,
D_720,quinidine,Diagnosis,,,,
D_721,hit,Diagnosis,,,,
D_722,others,Diagnosis,,,,
D_723,artifact_(redo_cbc),Diagnosis,,,,
